,tweet_id,handle,retweet_count,text,mined_at,created_at
18,1230188518535782401,Enrico_Letta,7,Eccomi finalmente pronto per il nuovo Veit #Heinichen con la sua protagonista Xenia Ylenia Zannier. ⁦@EdizioniEO⁩ https://t.co/52AMVRFE8a,2020-02-26 17:43:41.384712,Wed Feb 19 17:52:53 +0000 2020
19,1230171407516151810,Enrico_Letta,9,Working at our ⁦@PSIASciencesPo⁩ African Project. Monday Feb24 Conference in #Nairobi. ⁦@sciencespo⁩ ⁦@VanessaScherrer⁩ https://t.co/oAihuNXZg4,2020-02-26 17:43:41.384947,Wed Feb 19 16:44:53 +0000 2020
20,1230162583069609984,Enrico_Letta,906,"Una #fakenews è che gli #immigrati ci costano. Vengono qui a casa nostra e ci costano anche. Bene, la #verità è che per l’INPS gli immigrati versano 8 miliardi l'anno in contributi sociali e ne riprendono 3. Il saldo a favore degli italiani è di 5 miliardi https://t.co/nGVcqqRZUr",2020-02-26 17:43:41.385182,Wed Feb 19 16:09:49 +0000 2020
21,1230132762037932035,Enrico_Letta,13,L’istruzione e la sfida di Wikipedia e Google. Lì trovi le informazioni. I punti cardinali della bussola della vita no. Non li trovi lì. Con gli studenti del Collegio Lucchini dell’Università di Brescia. https://t.co/N50DHeNNu2,2020-02-26 17:43:41.385678,Wed Feb 19 14:11:19 +0000 2020
22,1230129485892247555,Enrico_Letta,10,Una piccola rivoluzione? Il centro dell’istruzione siano gli #studenti. Non come quando facevamo l’Università che noi studenti eravamo l’ultima priorità. All’inaugurazione dell’anno accademico del Collegio Lucchini all’Università di Brescia. https://t.co/7RzNKyrhve,2020-02-26 17:43:41.386067,Wed Feb 19 13:58:18 +0000 2020
23,1230042274140127233,Enrico_Letta,8,Lunedì a Nairobi per lanciare il nostro progetto Africa @PSIASciencesPo. A incontrare studenti e ricercatori. Un impegno al quale credo profondamente. https://t.co/7wwo8xkpaK,2020-02-26 17:43:41.386522,Wed Feb 19 08:11:45 +0000 2020
24,1229825065715412994,Enrico_Letta,32,Stasera da #Floris a @diMartedi su @La7tv. Vi sorprenderò? Chissà.,2020-02-26 17:43:41.386806,Tue Feb 18 17:48:39 +0000 2020
25,1229416128503590912,Enrico_Letta,28,Una gran bella notizia per l’Europa e per l’Italia. Stefano #Sannino nominato da ⁦@JosepBorrellF⁩ numero due della Diplomazia Europea. Bene! E buon lavoro!  https://t.co/bG8Qo4tRIf,2020-02-26 17:43:41.386992,Mon Feb 17 14:43:41 +0000 2020
26,1229406341195804674,Enrico_Letta,2,Tks for the invitation ! March26 #LondonSchoolofEconomics @LSEpublicevents https://t.co/GCA1SfacCi,2020-02-26 17:43:41.387234,Mon Feb 17 14:04:47 +0000 2020
27,1229057570108846082,Enrico_Letta,548,"Ma quante falsità. Su Italia nell’ #UE siamo noi italiani ad aver deciso. Sia attraverso innumerevoli voti del Parlamento, sia con un Referendum, il 18 giugno 1989 (preMaastricht) al quale partecipò l’80% elettori. Votò SÌ all’UE l’88% e NO il 12 #bastafakenews #Italexit #Salvini https://t.co/fr2d9D4hvI",2020-02-26 17:43:41.387366,Sun Feb 16 14:58:54 +0000 2020
28,1228719374648954881,Enrico_Letta,323,"Non è provocazione o propaganda la mia. È richiesta di verità sulla scelta di campo più importante. Salvini che si candida a vincere e governare, farebbe uscire l’Italia dall’Europa oppure no? Dentro “O” fuori? Perché dentro “E” fuori non è possibile.  https://t.co/PWYkNJhH24",2020-02-26 17:43:41.988651,Sat Feb 15 16:35:02 +0000 2020
