,tweet_id,handle,retweet_count,text,mined_at,created_at
23,1186028279121219589,Luciana_Litizzetto,70,Uma Turna. (la versione piemontese di Uma Thurman). @chetempochefa #CheTempoCheFa #CTCF https://t.co/ZtkYINza3I,2020-02-26 18:07:39.746019,Sun Oct 20 21:15:51 +0000 2019
24,1183730686164983813,Luciana_Litizzetto,24,"Purtroppo in occasione dell'esclusiva cena per l'83esimo compleanno del Berlu, sono state mandate via a letto senza cena, la Gelmini e la Bernini e sono finite a dormire insieme nel lettone di Putin. 
#Gelmini #Bernini #CTCF https://t.co/9jCPkfNlzu",2020-02-26 18:07:39.746098,Mon Oct 14 13:06:02 +0000 2019
25,1180960683715903488,Luciana_Litizzetto,46,Mi vengon gli occhi del porca trota! #gelmyeberny #siconberlumasenzalattosio @chetempochefa #CheTempoCheFa #CTCF https://t.co/lCkmtyZ01e,2020-02-26 18:07:39.746271,Sun Oct 06 21:39:02 +0000 2019
26,1178424527929401344,Luciana_Litizzetto,84,Si con Berlu ma senza lattosio. Buono per tutti! #gelmyeberny #gelminibernini #CTCF  @chetempochefa @RaiDue https://t.co/ycmt1hwhwA,2020-02-26 18:07:39.746367,Sun Sep 29 21:41:16 +0000 2019
27,1173616338176282624,Luciana_Litizzetto,44,"Fabio non mi spedisce fiori, devo andare io personalmente a prendermeli a Milano. @fabfazio #CheTempoCheFa https://t.co/33Q3aTIuR0",2020-02-26 18:07:39.746452,Mon Sep 16 15:15:14 +0000 2019
28,1162661913005821952,Luciana_Litizzetto,88,@FicarraePicone Grazie cari! Open arms. Open heart ❤️,2020-02-26 18:07:39.746538,Sat Aug 17 09:46:15 +0000 2019
29,1149658512496029698,Luciana_Litizzetto,18,E’ nato un amore. Stiamo lavorando per voi... @Stash_theKOLORS https://t.co/tUQVhKqwhF,2020-02-26 18:07:39.746620,Fri Jul 12 12:35:23 +0000 2019
30,1135928825127325698,Luciana_Litizzetto,22,"Lo sport può essere un’ottima terapia per tutti e anche per ragazzi con disabilità fisiche. Ci sarò anch’io quest’anno per Giochi Senza Barriere. Vi aspetto mercoledì 12 giugno, dalle ore 20.30, allo Stadio dei Marmi di Roma.
Non mancate! @VioBebe #art4sport #gsb2019 https://t.co/s2OhzV8oO9",2020-02-26 18:07:39.746718,Tue Jun 04 15:18:31 +0000 2019
31,1135326313500352512,Luciana_Litizzetto,33,E buonanotte dalla vostra trota. #CheTempoCheFa https://t.co/EU4FeVBaqa,2020-02-26 18:07:39.746933,Sun Jun 02 23:24:21 +0000 2019
32,1134793597268742144,Luciana_Litizzetto,10,"I bombaroli vi salutano e vi baciano forsennatamente. Buona estate! 
@LaBombaDeejay @ilVeeC @radiodeejay #labomba https://t.co/qjLWOgQdyE",2020-02-26 18:07:39.746982,Sat Jun 01 12:07:31 +0000 2019
